code,name,unit,preunit
COPR,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Unlisted UK shares (AF.512N1): Liability: Current price: £million: NSA:",NA,NA
L8GM,Non-Fin Corp (S11): Investment income attributable to insurance policy holders (D.441): Resource: Current price: £million: NSA,NA,NA
E447,Balance Sheet: S.1311: LE: AN.211: Land: CP: NSA: £m,NA,NA
L8GL,HH & NPISH (S.14 + S.15): Investment income attributable to insurance policy holders (D.441): Resources: Current price: £m: NSA,NA,NA
L8GK,GG: Other Investment Income attributable to insurance policy holders,NA,NA
L8GR,NSA R GG D.442,NA,NA
L8H3,UK (S.1): Investment income attributable to collective investment fund shareholders (D.443): Resources: Current price: £m: NSA,NA,NA
COPN,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Listed UK shares (AF.511N1): Liability: Current price: £million: NSA:",NA,NA
L8GQ,NSA R FC D.442,NA,NA
L8H2,Non-Fin Corp (S11): Investment income attributable to collective investment fund shareholders (D.443): Resource: CP: £m: NSA,NA,NA
E43Z,Balance Sheet: S.13: LE: AN.211: Land: CP: NSA: £m,NA,NA
L8GP,UK (S.1): Investment income attributable to insurance policy holders (D.441): Uses: Current price: £m: Not seasonally adjusted,NA,NA
L8GO,NSA U FC D.441,NA,NA
L8GV,NSA U FC D.442,NA,NA
L8H7,GG: Other invest income attrib to coll ins fund shareholders-dividends.D4431,NA,NA
L8GU,UK sector (S.1): Investment income payable on pension entitlements (D.442): Resources: Current price: £m: Not seasonally adjusted,NA,NA
L8H6,NSA R FC D.4431,NA,NA
L8GT,NSA R NF D.442,NA,NA
L8H5,UK sector (S.1): Investment income attributable to collective investment fund shareholders (D.443): Uses: Current price: £m: NSA,NA,NA
COPH,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Equity and investment fund shares/units (AF.5): Liability: CP: £m: NSA:",NA,NA
L8GS,HH & NPISH (S.14 + S.15): Investment income payable on pension entitlements (D.442): Resources: Current price: £m: NSA,NA,NA
L8H4,NSA U FC D.443,NA,NA
L8GZ,HH & NPISH (S.14 + S.15): Investment income attributable to collective investment fund shareholders (D.443): Resources:CP:£m:NSA,NA,NA
NOOF,Non-financial corporations sector (S11): Other deposits (AF.29): Balance: Liability: Current price: £m: Not seasonally adjusted,NA,NA
COPF,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Long-term loans by rest of world (AF.424N9): Liability: CP: £million: NSA:",NA,NA
L8GY,GG:: Other investment income attrib to collective inv fund shareholders.D.443,NA,NA
NOOG,Non-financial corporations sector (S11): Debt securities (AF.3): Balance: Liability: Current price: £m: Not seasonally adjusted,NA,NA
E44C,Balance Sheet: S.1313: LE: AN.211: Land: CP: NSA: £m,NA,NA
L8GX,NSA R FC D.443,NA,NA
L8H9,Non-Fin Corp (S11): Dividends attributable to collective investment fund shareholders (D.4431): Resource: Current price: £m: NSA,NA,NA
COPD,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Other long-term loans by UK residents (AF.424N1): Liability: CP: £m: NSA:",NA,NA
E44D,Balance Sheet: S.1HN: LE: AN.211: Land: CP: NSA: £m,NA,NA
L8GW,UK sector (S.1): Investment income payable on pension entitlements (D.442): Uses: Current price: £million: Not seasonally adjusted,NA,NA
L8H8,HH & NPISH (S.14 + S.15): Dividends attributable to collective investment fund shareholders (D.4431): Resources: CP: £m: NSA,NA,NA
E46G,Balance Sheet: S.12: LE: AN.111: Dwellings: CP: NSA: £m,NA,NA
NGAL,HH & NPISH (S.14 + S.15): Foreign currency loans by UK banks (F.41N12): Liability: Current price: £m: NSA,NA,NA
NOQU,Non-Fin Corp (S11): Other accounts receivable/payable (AF.8): Balance: Liability: Current price: £million: Not seasonally adjusted,NA,NA
CORC,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Other accounts receivable/payable (AF.8): Liability: CP: £million: NSA:",NA,NA
E46I,Balance Sheet: S.13: LE: AN.111: Dwellings: CP: NSA: £m,NA,NA
NGAN,HH & NPISH (S.14 + S.15): Short term loans by rest of world (F.41N9): Liability: Current price: £m: NSA,NA,NA
E46K,Balance Sheet: S.1311: LE: AN.111: Dwellings: CP: NSA: £m,NA,NA
NGAH,HH & NPISH (S.14 + S.15): Loans (F.4): Liability: Current price: £m: NSA,NA,NA
E46L,Balance Sheet: S.1313: LE: AN.111: Dwellings: CP: NSA: £m,NA,NA
E46M,Balance Sheet: S.1HN: LE: AN.111: Dwellings: CP: NSA: £m,NA,NA
NGAJ,HH & NPISH (S.14 + S.15): Short term loans by UK monetary financial institutions (F.41N1): Liability: Current price: £m: NSA,NA,NA
E472,Balance Sheet: S.11001: LE: AN.112: Other buildings and structures: CP: NSA: £m,NA,NA
COQY,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Financial derivatives (F.71): Liability: Current price: £million: NSA:",NA,NA
E473,Balance Sheet: S.11PR: LE: AN.112: Other buildings and structures: CP: NSA: £m,NA,NA
E474,Balance Sheet: S.12: LE: AN.112: Other buildings and structures: CP: NSA: £m,NA,NA
COQW,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Financial derivatives and ESOs (AF.7): Liability: CP: £million: NSA:",NA,NA
E475,Balance Sheet: S.13: LE: AN.112: Other buildings and structures: CP: NSA: £m,NA,NA
E476,Balance Sheet: S.1311: LE: AN.112: Other buildings and structures: CP: NSA: £m,NA,NA
COQU,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Pens ents, claims of PFs on pension mgrs etc. (AF.6M): Liab: CP: £m: NSA:",NA,NA
E46V,Balance Sheet: S.14: LE: AN.111: Dwellings: CP: NSA: £m,NA,NA
E477,Balance Sheet: S.1313: LE: AN.112: Other buildings and structures: CP: NSA: £m,NA,NA
NGAS,HH & NPISH (S.14 + S.15): Loans secured on dwellings (F.422): Liability: Current price: £m: NSA,NA,NA
E46W,Balance Sheet: S.15: LE: AN.111: Dwellings: CP: NSA: £m,NA,NA
E46X,Balance Sheet: PS: LE: AN.111: Dwellings: CP: NSA: £m,NA,NA
E479,Balance Sheet: S.1HN: LE: AN.112: Other buildings and structures: CP: NSA: £m,NA,NA
E46Y,Balance Sheet: S.1: LE: AN.111: Dwellings: CP: NSA: £m,NA,NA
H4O6,ESA:PC:LI:LEVEL:Other UK equity,NA,NA
E46Z,Balance Sheet: S.11: LE: AN.112: Other buildings and structures: CP: NSA: £m,NA,NA
NGAX,HH & NPISH (S.14 + S.15): Other long-term loans by UK residents (F.424N1): Liability: Current price: £m: NSA,NA,NA
H4O7,CG:AS:LEVEL:Other UK equity,NA,NA
H4O9,ESA:GG:AS:LEVEL:Other UK equity,NA,NA
L8JR,HH: D.6111: Use: Employers actual soc cont: Pension: CP: NSA,NA,NA
E47C,Balance Sheet: S.14: LE: AN.112: Other buildings and structures: CP: NSA: £m,NA,NA
L8JV,HH: D.6112: Use: Employers actual soc cont: Non-Pension: CP: NSA,NA,NA
E47D,Balance Sheet: S.15: LE: AN.112: Other buildings and structures: CP: NSA: £m,NA,NA
COQF,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Ins, pension & standardised guarantee schemes (AF.6): Liab: CP: £m: NSA:",NA,NA
NOPS,ESA:NF:LI:LEVEL:Inward direct investment loans,NA,NA
NOPO,Non-Fin Corp (S11): Short-term loans by rest of world monetary financial institutions (AF.41N91): Balance: Liability: CP: £m: NSA,NA,NA
NOPQ,Non-Fin Corp (S11): Direct investment (AF.421): Balance: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NOPR,ESA:NF:LI:LEVEL:Outward direct investment loans,NA,NA
E3TN,Balance Sheet: S.1313: LE: AN.2: Non-produced non-financial assets: CP: NSA: £m,NA,NA
E462,Balance Sheet: S.14: LE: AN.1: Produced non-financial assets: CP: NSA: £m,NA,NA
NOPX,Non-financial corporations sector (S11): Finance leasing (AF.423): Balance: Liability: Current price: £m: Not seasonally adjusted,NA,NA
NOPY,Non-Fin Corp (S11): Other long-term loans by UK residents (AF.424N1): Balance: Liability: Current price: £m: NSA,NA,NA
E3TU,"Balance Sheet: S.14: LE: AN.22: Contracts, leases and licences: CP: NSA: £m",NA,NA
NOPZ,Non-Fin Corp (S11): Long-term loans by rest of world (AF.424N9): Balance: Liability: Current price: £m: Not seasonally adjusted,NA,NA
E45V,Balance Sheet: S.14: LE: B.90: Total net worth: CP: NSA: £m,NA,NA
E467,Balance Sheet: S.15: LE: AN.1: Produced non-financial assets: CP: NSA: £m,NA,NA
E45W,Balance Sheet: S.15: LE: B.90: Total net worth: CP: NSA: £m,NA,NA
E468,Balance Sheet: S.14: LE: AN.11: Fixed assets: CP: NSA: £m,NA,NA
NOQF,Non-Fin Corp (S11): Listed UK shares (AF.511N1): Balance: Liability: Current price: £million: Not seasonally adjusted,NA,NA
E45Y,Balance Sheet: S.14: LE: AN: Total non-financial assets: CP: NSA: £m,NA,NA
NOQG,Non-Fin Corp (S11): Unlisted UK shares (AF.512N1): Balance: Liability: Current price: £million: Not seasonally adjusted,NA,NA
E45Z,Balance Sheet: S.15: LE: AN: Total non-financial assets: CP: NSA: £m,NA,NA
NOQA,Non-Fin Corp (S11): Equity and investment fund shares/units (AF.5): Balance: Liability: Current price: £m: Not seasonally adjusted,NA,NA
CORM,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Net lending (+)/borrowing (-) of financial acc (B.9F): Net : CP: £m: NSA:",NA,NA
CORK,Non-money market fund investment funds (S.124): Net lending (+)/borrowing (-) of financial acc (B.9F): Net : CP: £m: NSA:,NA,NA
E46A,Balance Sheet: S.15: LE: AN.11: Fixed assets: CP: NSA: £m,NA,NA
L8J6,ESA10 D.6132 Actual Non-Pension Contributions excluding ROW,NA,NA
NOQH,Non-Fin Corp (S11): Other UK equity (AF.519N6): Balance: Liability: Current price: £million: Not seasonally adjusted,NA,NA
E46D,Balance Sheet: S.11: LE: AN.111: Dwellings: CP: NSA: £m,NA,NA
E46E,Balance Sheet: S.11001: LE: AN.111: Dwellings: CP: NSA: £m,NA,NA
E46F,Balance Sheet: S.11PR: LE: AN.111: Dwellings: CP: NSA: £m,NA,NA
NGCP,ESA:MF:AS:FLOW:Local authority bills,NA,NA
NGCQ,ESA:MF:AS:FLOW:MMIs issued by UK MFIs,NA,NA
NGCJ,ESA:MF:AS:FLOW:Securities other than shares,NA,NA
NGCL,ESA:MF:AS:FLOW:MMIs issued by UK general government,NA,NA
NGCV,ESA:MF:AS:FLOW:MMIs issued by other UK residents,NA,NA
NGCW,ESA:MF:AS:FLOW:MMIs issued by Rest of the World,NA,NA
E48S,Balance Sheet: S.15: LE: AN.1121: Buildings other than dwellings: CP: NSA: £m,NA,NA
E494,Balance Sheet: PS: LE: AN.1121: Buildings other than dwellings: CP: NSA: £m,NA,NA
NGCY,ESA:MF:AS:FLOW:Bonds issued by the UK central government,NA,NA
E497,Balance Sheet: S.1: LE: AN.1121: Buildings other than dwellings: CP: NSA: £m,NA,NA
L8LN,UK sector (S.1): Social insurance scheme service charges (D.61SC): Resources: Current price: £million: Not seasonally adjusted,NA,NA
E498,Balance Sheet: S.11: LE: AN.1122: Other structures: CP: NSA: £m,NA,NA
E499,Balance Sheet: S.11001: LE: AN.1122: Other structures: CP: NSA: £m,NA,NA
UTIA,Durable goods: Total CP NSA £m,NA,NA
L8LR,UK sector (S.1): Social insurance scheme service charges (D.61SC): Uses: Current price: £million: Not seasonally adjusted,NA,NA
COST,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Net financial assets (BF.90): Net : Current price: £million: NSA:",NA,NA
L8LP,FC: D.61SC: Res: Social insurance scheme service charge: Pension: CP: NSA,NA,NA
NGDB,ESA:MF:AS:FLOW:UK local authority bonds,NA,NA
COSR,Non-money market fund investment funds (S.124): Net financial assets (BF.90): Net : Current price: £million: NSA:,NA,NA
L8LV,CG: D.6211: Use: Social security benefits in cash: Pension: CP: NSA,NA,NA
L8LT,HH & NPISH (S.14 + S.15): Social insurance scheme service charges (D.61SC): Uses: Current price: £m: NSA,NA,NA
E49B,Balance Sheet: S.11PR: LE: AN.1122: Other structures: CP: NSA: £m,NA,NA
NGDG,ESA:MF:AS:FLOW:Bonds issued by Rest of the World,NA,NA
UTII,Non-durable goods: Total CP NSA £m,NA,NA
CGCE,Gross value added at basic prices:CVM:Index:SA,"Index, base year = 100",NA
NGDH,ESA:MF:AS:FLOW:Financial derivatives (net),NA,NA
E49D,Balance Sheet: S.12: LE: AN.1122: Other structures: CP: NSA: £m,NA,NA
UTIG,Total goods: Total CVM NAYear NSA £m,NA,NA
CGCC,"FinCos excl. MFI, NMMF & ICPF (S.125, S.126 & S.127): Finance leasing (AF.423): Asset: Current price: £million: NSA:",NA,NA
E49E,Balance Sheet: S.13: LE: AN.1122: Other structures: CP: NSA: £m,NA,NA
L8LX,CG: D.6212: Use: Social security benefits in cash: Non-Pension: CP: NSA,NA,NA
E49F,Balance Sheet: S.1311: LE: AN.1122: Other structures: CP: NSA: £m,NA,NA
UTIE,Total goods: Total CP NSA £m,NA,NA
E49G,Balance Sheet: S.1313: LE: AN.1122: Other structures: CP: NSA: £m,NA,NA
UTIC,Durable goods: Total CVM NAYear NSA £m,NA,NA
E47I,Balance Sheet: PS: LE: AN.112: Other buildings and structures: CP: NSA: £m,NA,NA
E47J,Balance Sheet: S.1: LE: AN.112: Other buildings and structures: CP: NSA: £m,NA,NA
E47L,Balance Sheet: S.11: LE: AN.1121: Buildings other than dwellings: CP: NSA: £m,NA,NA
E47M,Balance Sheet: S.11001: LE: AN.1121: Buildings other than dwellings: CP: NSA: £m,NA,NA
E47N,Balance Sheet: S.11PR: LE: AN.1121: Buildings other than dwellings: CP: NSA: £m,NA,NA
E47O,Balance Sheet: S.12: LE: AN.1121: Buildings other than dwellings: CP: NSA: £m,NA,NA
E47P,Balance Sheet: S.13: LE: AN.1121: Buildings other than dwellings: CP: NSA: £m,NA,NA
L8KJ,HH: D.6121: Use: Employers imputed soc cont: Pension: CP: NSA,NA,NA
NGBW,MFI:FA:Total net acquisition of financial assets.,NA,NA
E47U,Balance Sheet: S.1311: LE: AN.1121: Buildings other than dwellings: CP: NSA: £m,NA,NA
E47V,Balance Sheet: S.1313: LE: AN.1121: Buildings other than dwellings: CP: NSA: £m,NA,NA
E3VW,Balance Sheet: S.14: LE: AN.2: Non-produced non-financial assets: CP: NSA: £m,NA,NA
NGBT,HH & NPISH (S.14 + S.15): Other accounts receivable/payable (F.8): Liability: Current price: £m: NSA,NA,NA
E47X,Balance Sheet: S.1HN: LE: AN.1121: Buildings other than dwellings: CP: NSA: £m,NA,NA
NGCA,ESA:MF:AS:FLOW:Currency and deposits,NA,NA
NGCF,ESA:MF:AS:FLOW:Foreign currency deposits with UK banks,NA,NA
L8KX,HH: D.6131: Use: Households actual soc cont: Pension: CP: NSA,NA,NA
NGCH,ESA:MF:AS:FLOW:Deposits with Rest of the World MFIs,NA,NA
NGCI,ESA:MF:AS:FLOW:Other deposits (National Savings and tax instruments),NA,NA
NGCB,ESA:MF:AS:FLOW:Currency,NA,NA
CGDA,Balance Sheet: S.1: LE: B.90: Total net worth: CP: NSA: £m,m,£
E48G,Balance Sheet: S.14: LE: AN.1121: Buildings other than dwellings: CP: NSA: £m,NA,NA
NGCD,ESA:MF:AS:FLOW:Deposits with UK MFIs,NA,NA
DRWH,D.511: HH: Uses: Taxes on income:nsa:,NA,NA
L8ND,Local Govt: D.611: Res: Employers actual social contributions: CP: NSA,NA,NA
NGER,ESA:MF:AS:FLOW:UK mutual funds shares,NA,NA
L8NB,CG: D.611: Res: Employers actual social contributions: CP: NSA,NA,NA
L8NH,UK sector (S.1): Employers' actual social contributions (D.611): Uses: Current price: £million: Not seasonally adjusted,NA,NA
NGEN,ESA:MF:AS:FLOW:Rest of the World shares and other equity (inc F5191),NA,NA
L8NF,IP: D.611: Res: Employers actual social contributions: CP: NSA,NA,NA
NGEX,ESA:MF:AS:FLOW:Other accounts receivable/payable,NA,NA
L8NL,Households (S.14): Employers' actual social contributions (D.611): Uses: Current price: £m: NSA,NA,NA
L8NJ,HH & NPISH (S.14 + S.15): Employers' actual social contributions (D.611): Uses: Current price: £m: NSA,NA,NA
L8NN,Rest of the world (S.2): Employers' actual social contributions (D.611): Uses: Current price: £million: Not seasonally adjusted,NA,NA
NGEW,ESA:MF:AS:FLOW:Prepayments of insurance pre. & reserves for outstanding claims,NA,NA
NGFA,ESA:LI:FLOW:Monetary financial institutions,NA,NA
L8OB,CG: D.613C: Res: Households actual soc cont: Compulsory: CP: NSA,NA,NA
NGFE,ESA:MF:LI:FLOW:Currency and deposits,NA,NA
NGFF,ESA:MF:LI:FLOW:Currency,NA,NA
NGFH,ESA:MF:LI:FLOW:Deposits with UK MFIs,NA,NA
E49J,Balance Sheet: S.1HN: LE: AN.1122: Other structures: CP: NSA: £m,NA,NA
UTIQ,Semi-durable goods: Total CP NSA £m,NA,NA
E49K,Balance Sheet: S.14: LE: AN.1122: Other structures: CP: NSA: £m,NA,NA
UTIO,Services: Total CVM NAYear NSA £m,NA,NA
UTIM,Services: Total CP NSA £m,NA,NA
E49O,Balance Sheet: S.15: LE: AN.1122: Other structures: CP: NSA: £m,NA,NA
NGDL,ESA:MF:AS:FLOW:Loans,NA,NA
E49P,Balance Sheet: PS: LE: AN.1122: Other structures: CP: NSA: £m,NA,NA
UTIK,Non-durable goods: Total CVM NAYear NSA £m,NA,NA
NGDN,ESA:MF:AS:FLOW:Loans by UK MFIs (exc loans secured on dwells and fin leasing),NA,NA
E49R,Balance Sheet: S.1: LE: AN.1122: Other structures: CP: NSA: £m,NA,NA
NGDW,ESA:MF:AS:FLOW:Loans secured on dwellings,NA,NA
E49S,Balance Sheet: S.14: LE: AN.113: Machinery and equipment: CP: NSA: £m,NA,NA
E49T,Balance Sheet: S.15: LE: AN.113: Machinery and equipment: CP: NSA: £m,NA,NA
E49U,Balance Sheet: S.11: LE: AN.1131: Transport equipment: CP: NSA: £m,NA,NA
E49V,Balance Sheet: S.11001: LE: AN.1131: Transport equipment: CP: NSA: £m,NA,NA
AAA4,Households (S.14): Gross fixed capital formation (P.51g): Assets: Current price: £m: NSA,NA,NA
E49W,Balance Sheet: S.11PR: LE: AN.1131: Transport equipment: CP: NSA: £m,NA,NA
NGDT,ESA:MF:AS:FLOW:Direct investment loans,NA,NA
UTIS,Semi-durable goods: Total CVM NAYear NSA £m,NA,NA
E49Y,Balance Sheet: S.12: LE: AN.1131: Transport equipment: CP: NSA: £m,NA,NA
E49Z,Balance Sheet: S.13: LE: AN.1131: Transport equipment: CP: NSA: £m,NA,NA
L8N5,UK sector (S.1): Employers' actual social contributions (D.611): Resources: Current price: £million: Not seasonally adjusted,NA,NA
NGEA,ESA:MF:AS:FLOW:Finance leasing loans,NA,NA
NGEB,ESA:MF:AS:FLOW:Other loans by UK residents,NA,NA
L8N9,GG: D.611: Res: Employers actual social contributions: CP: NSA,NA,NA
L8N7,FC: D.611: Res: Employers actual social contributions: CP: NSA,NA,NA
NGEI,ESA:MF:AS:FLOW:Quoted UK shares,NA,NA
L8MZ,HH: D.6221: Res: Other social insurance benefits: Pension: CP: NSA,NA,NA
NGEJ,ESA:MF:AS:FLOW:Unquoted UK shares,NA,NA
NGED,ESA:MF:AS:FLOW:Shares and other equity,NA,NA
C6FQ,"FISIM: FISIM on deposits from S.1313, local govt., CP NSA, £mn",m,£
L8PF,GG: D.613: Res: Households actual social contributions: CP: NSA,NA,NA
C6FP,"FISIM: FISIM on loans to S.1313, local govt., CP NSA, £mn",m,£
L8PD,FC: D.613: Res: Households actual social contributions: CP: NSA,NA,NA
C6FM,"FISIM exports: total FISIM on residents' loans & deps from non-res., CVMNSA: £mn",m,£
L8PJ,Local Govt: D.613: Res: Households actual social contributions: CP: NSA,NA,NA
C6FL,"FISIM imports: total FISIM on residents' loans & deps from non-res., CVM NSA:£mn",m,£
NGGP,ESA:MF:LI:FLOW:Loans,NA,NA
L8PH,CG: D.613: Res: Households actual social contributions: CP: NSA,NA,NA
L8PN,RW: D.613: Res: Households actual social contributions: CP: NSA,NA,NA
L8PL,IP: D.613: Res: Households actual social contributions: CP: NSA,NA,NA
L8PR,HH & NPISH (S.14 + S.15): Households' actual social contributions (D.613): Uses: Current price: £m: NSA,NA,NA
L8Q3,IP: D.614: Res: Households social contribution supplements: CP: NSA,NA,NA
C6FD,FISIM exports: FISIM on total loans & deps to non-residents (CPNSA): £mn,m,£
NGGX,ESA:MF:LI:FLOW:Direct investment loans,NA,NA
L8PP,UK sector (S.1): Households' actual social contributions (D.613): Uses: Current price: £million: Not seasonally adjusted,NA,NA
L8PV,Rest of the world (S.2): Households' actual social contributions (D.613): Uses: Current price: £million: Not seasonally adjusted,NA,NA
L8Q7,HH & NPISH (S.14 + S.15): Households' social contributions supplements (D.614): Uses: Current price: £m: NSA,NA,NA
NGHE,ESA:MF:LI:FLOW:Finance leasing loans,NA,NA
L8PT,Households (S.14): Households' actual social contributions (D.613): Uses: Current price: £m: NSA,NA,NA
L8Q5,UK sector (S.1): Households' social contributions supplements (D.614): Uses: Current price: £million: Not seasonally adjusted,NA,NA
L8PZ,FC: D.614: Res: Households social contribution supplements: CP: NSA,NA,NA
L8PX,UK sector (S.1): Households' social contributions supplements (D.614): Resources: Current price: £million: Not seasonally adjusted,NA,NA
L8Q9,Households (S.14): Households' social contributions supplements (D.614): Uses: Current price: £m: NSA,NA,NA
NGHM,ESA:MF:LI:FLOW:Quoted UK shares,NA,NA
